time,seconds_elapsed,z,y,x
1772699650369037800,0.106037841796875,0.05421674335598945,-0.013095514252106658,-0.012385397787950933
1772699650378995000,0.115994873046875,0.08564064014554024,-0.009655940858018583,-0.007759379101006198
1772699650388951800,0.125951904296875,0.08549217158555984,0.013357937181112356,-0.0037577079948823665
1772699650398909000,0.135908935546875,0.05616378577053546,0.014431302033667453,0.007714122607861645
1772699650408866000,0.145865966796875,0.11212824957668781,0.0027338728101458398,0.01627284738027956
1772699650418822700,0.15582275390625,0.05721066447496414,0.004086570627312176,0.005526754360864288
1772699650428779800,0.16577978515625,0.09581775076687335,0.024213294123881495,0.012447617403161712
1772699650438737000,0.17573681640625,0.0495785621613264,-0.004795979271992109,0.0015867668679449705
1772699650448693800,0.18569384765625,0.10419511848986149,0.004003938411734998,-0.012828769057721364
1772699650458651000,0.19565087890625,0.07262041505277156,-0.011692616051086223,0.004613210008543683
1772699650468608000,0.20560791015625,0.09237140970528125,-0.019233998740813694,-0.0024940395972167604
1772699650478564900,0.21556494140625,0.05481295568346977,-0.002881893845554441,-0.0027793393658444984
1772699650488521700,0.225521728515625,0.08878127625882624,-0.003291812653583474,0.013143355998804326
1772699650498478800,0.235478759765625,0.06977730058133602,0.001784846723312512,-0.0005420766956696752
1772699650508436000,0.24543603515625,0.06424070924222469,0.012399951469688676,0.016968871387001126
1772699650518392800,0.255392822265625,0.09371990170478821,-0.00715007268404588,0.015998052451823605
1772699650528350000,0.265349853515625,0.07408347334265708,-0.007537569597712718,0.008559989714319817
1772699650538307000,0.27530712890625,0.08385375672876834,0.01651770268655382,0.0080272779269726
1772699650548263700,0.285263671875,0.06756254714131354,-0.01200410456949612,0.003534083277126774
1772699650558220800,0.295220703125,0.0931453166872263,0.000053766880696639415,0.017281622564024293
1772699650568178000,0.305177978515625,0.0726449649721384,0.005609898603917099,0.008996171479011536
1772699650578134800,0.315134765625,0.10031973836123943,-0.008971716886945069,0.0012098507137969134
1772699650588092000,0.325091796875,0.05092997677028179,-0.006170614926330745,0.0037942314798332516
1772699650598049000,0.335049072265625,0.06993862862288952,-0.0007523755701491609,0.007661293587970431
1772699650608006000,0.345005859375,0.09014028965234756,0.0004332357515348121,0.007532510971749434
1772699650617963800,0.3549638671875,0.07082593285143375,0.00621723054703325,-0.0033646013264587962
1772699650627921000,0.3649208984375,0.08475333591699599,0.016522753321006892,-0.005477771540672984
1772699650637878000,0.3748779296875,0.07712532525658607,-0.0008754904931643977,-0.008219504571933066
1772699650647835000,0.3848349609375,0.07398176653385162,0.013996655209758319,-0.00278380405135249
1772699650657791700,0.394791748046875,0.07458440860211848,-0.0063483963457634665,0.01090062428153469
1772699650667748900,0.404748779296875,0.08206745783388614,-0.007994679415179416,-0.013301002237439387
1772699650677705700,0.414705810546875,0.061118193307518956,0.007499178382661193,-0.0007720228407073591
1772699650687662800,0.424662841796875,0.1054103394985199,0.0004562513009412214,-0.005788134397787507
1772699650697620000,0.434619873046875,0.05961772561669349,-0.0021396241108886894,0.0035931961927431985
1772699650707577600,0.44457763671875,0.07756897737085819,-0.002214095852896571,0.006752747354464372
1772699650717534700,0.45453466796875,0.0666454322963953,0.022359656480676494,0.0011069426097601535
1772699650727491600,0.46449169921875,0.08070785991847515,-0.005855438896780833,0.0012190994598102406
1772699650737448700,0.47444873046875,0.0629027386367321,0.0012383918216917662,-0.018698835843120466
1772699650747405800,0.48440576171875,0.07786825257837772,0.001697652497049421,-0.0001966148402992985
1772699650757363000,0.494363037109375,0.07726853311955928,0.006819886315031908,-0.0008198929858073825
1772699650767319600,0.504319580078125,0.06858955210149288,-0.01085143425290007,-0.005781927277642535
1772699650777276700,0.514276611328125,0.08609773626327515,0.003170195567910559,-0.021348730439040807
1772699650787233800,0.52423388671875,0.07218143911361694,0.016542316538002342,-0.011192961716547142
1772699650797190700,0.534190673828125,0.08519581898748874,-0.004047010368481278,0.0006670305222665774
1772699650807147800,0.544147705078125,0.07098141567409039,-0.007471171564306132,-0.0007429755562639911
1772699650817105000,0.55410498046875,0.0727758978754282,-0.008738323689601384,0.002543114319775486
1772699650827061800,0.564061767578125,0.07472060220241546,-0.006196621583844535,-0.0038182799319343755
1772699650837018600,0.5740185546875,0.08803659537136554,0.008254325865209102,0.015347044622118118
1772699650846975700,0.583975830078125,0.06664017159938812,-0.009631683199596591,-0.009182905102346558
1772699650856932600,0.5939326171875,0.07531856809556484,0.003955235865223221,0.0042480359515946475
1772699650866889700,0.6038896484375,0.07067863333523274,0.003790122131118551,0.02243334277139511
1772699650876846800,0.613846923828125,0.08205226026475429,-0.012272078173165208,-0.012444410524278646
1772699650886803700,0.6238037109375,0.094173490691185,-0.003271358954021707,-0.003183361580982455
1772699650896760600,0.633760498046875,0.06305003815293311,-0.01183055408389773,-0.0005899997845248435
1772699650906717700,0.6437177734375,0.08923720333278179,-0.005327976389997638,-0.005858878671104321
1772699650916674600,0.653674560546875,0.07277648239731788,-0.0015884473683778196,-0.024074082016013562
1772699650926631700,0.663631591796875,0.09327741863429546,-0.008259143604221753,-0.003131915377768746
1772699650936588800,0.6735888671875,0.06245148773789405,0.008179315267084167,-0.012641154655796709
1772699650946546000,0.6835458984375,0.08968494710028171,0.015196774547407402,0.009429161206196295
1772699650956503600,0.693503662109375,0.06798866359889506,-0.010030710720852948,0.0004861118642540532
1772699650966460700,0.703460693359375,0.08714227688014507,-0.007109923336748034,-0.022072777247137854
1772699650976417800,0.713417724609375,0.06544599337875842,0.0031832011799560857,0.012155934130342211
1772699650986374700,0.723374755859375,0.07651976057887076,-0.014886749617010354,-0.0033276186150818826
1772699650996331800,0.733331787109375,0.07831599634587764,-0.005530928783304989,0.0031340688043594127
1772699651006288600,0.74328857421875,0.07203180150985718,0.000964374353014864,0.0033988960362941723
1772699651016245800,0.753245849609375,0.08624562030136584,0.004524788514641114,0.00011017723880650009
1772699651026202600,0.76320263671875,0.0765180070132017,0.005677260185126215,-0.0013015298897546016
1772699651036159700,0.77315966796875,0.08400105624496937,-0.007636317264451645,0.002711136392774642
1772699651046116900,0.783116943359375,0.06799041716456412,-0.0001836768706794828,0.003901806911244057
1772699651056073700,0.79307373046875,0.06858896757960319,0.00944661352285184,-0.004626015262011788
1772699651066030800,0.80303076171875,0.05616963098943233,0.0013125073706731199,0.002258216409946908
1772699651075987700,0.81298779296875,0.08729483709335327,0.004585683822445571,-0.011284638038394041
1772699651085944600,0.822944580078125,0.06514847173690795,0.010038035510783083,-0.011073367624601814
1772699651095901700,0.832901611328125,0.07891337771713733,-0.007644546236679889,-0.003949163744518591
1772699651105858800,0.84285888671875,0.08848843079209327,0.00467623904957436,0.015477430677780648
1772699651115815700,0.852815673828125,0.06993336792588234,0.00793256483124569,-0.006079969509301009
1772699651125772800,0.862772705078125,0.09118132313787937,0.00581517995162867,0.0004038344146480085
1772699651135729700,0.872729736328125,0.07891103962957859,0.0029385559362359345,-0.010544214342586929
1772699651145686500,0.8826865234375,0.07606734063625335,0.0023928179872455073,-0.01669744430927676
1772699651155643600,0.8926435546875,0.06050386080145836,0.006309114648145623,-0.008286411778704495
1772699651165600800,0.902600830078125,0.07546703665554523,0.009953973956522531,0.005467633739148732
1772699651175557600,0.9125576171875,0.084147186717391,-0.006391002511628903,-0.007647714299656217
1772699651185514800,0.9225146484375,0.08758885160386562,-0.008219944104994647,-0.002731504183601646
1772699651195472000,0.932471923828125,0.06663900255560874,-0.006254909376031719,-0.00631393352880259
1772699651205428700,0.9424287109375,0.06439443849921227,-0.012637431753682904,-0.01319031411280157
1772699651215385600,0.952385498046875,0.0854939251512289,-0.004441667675296776,0.006911931958814966
1772699651225342700,0.9623427734375,0.07247545362412929,0.0027681632388150317,-0.012772958633699453
1772699651235299800,0.9722998046875,0.05945581305325031,0.01591434366565663,0.006707257965879398
1772699651245256700,0.982256591796875,0.10105389785468578,0.0012709286846918984,0.004262479750066995
1772699651255213800,0.9922138671875,0.06992986079454422,0.012917719132942146,0.003831607773088035
1772699651265170700,1.002170654296875,0.07711305029690266,0.009078218601876869,0.0012393057079665595
1772699651275127600,1.01212744140625,0.08459551500678061,-0.008080896393908188,0.0034813404513814017
1772699651285085700,1.022085693359375,0.049282209563255304,-0.007583367801085114,0.010519391570228617
1772699651295042800,1.032042724609375,0.07412263630926609,-0.00071562832291238,0.010831777421070728
1772699651305000000,1.042,0.06723930653631686,-0.011570117616001517,-0.009661137622944078
1772699651314956500,1.05195654296875,0.07217617841660975,0.0022605379436630756,-0.01176564018810168
1772699651324913700,1.06191357421875,0.08025602449774742,0.012463207697938196,0.007793830501523916
1772699651334870800,1.071870849609375,0.07561667425930499,-0.007390142217348329,-0.00006251758437720128
1772699651344827600,1.08182763671875,0.08668985693752765,0.01042566028861329,-0.006302929790064808
1772699651354784800,1.09178466796875,0.08998305326402187,0.0073965628249803555,-0.010729983847297262
1772699651364742000,1.101741943359375,0.07906009271144866,0.015269935681740752,-0.007194933026612852
1772699651374698800,1.11169873046875,0.07172726560533046,0.0017361670096870511,0.003922008878234191
1772699651384655600,1.121655517578125,0.0880383489370346,-0.010067681730375625,-0.002849766832863679
1772699651394612700,1.13161279296875,0.06215104348659515,-0.013725153925153426,-0.0033070878545287995
1772699651404569600,1.141569580078125,0.08579320035874843,-0.005564986316533759,-0.0074444296878529706
1772699651414526700,1.151526611328125,0.060953942656517025,-0.0013938381117302924,-0.008140274456416954
1772699651424483800,1.16148388671875,0.0681359631150961,0.0005475828462047502,0.003777035462326603
1772699651434440700,1.171440673828125,0.058708209556341165,-0.004470172250573523,0.0041111496586090646
1772699651444397600,1.1813974609375,0.0712771837502718,-0.012804372118692845,0.0020846025630889926
1772699651454354700,1.191354736328125,0.07591536494493484,0.0026417512470157814,-0.003077140710552339
1772699651464311800,1.201311767578125,0.07995674929022789,0.010369432022771798,0.007296216856199317
1772699651474268700,1.2112685546875,0.07307400403916835,-0.009457313013379461,-0.00033474495476693846
1772699651484225800,1.221225830078125,0.05811024366319179,0.012690710010612383,0.015984205447917336
1772699651494183000,1.231182861328125,0.07681552865505219,-0.0016632935697212814,-0.0043620533964684
1772699651504139800,1.241139892578125,0.06888415113389491,-0.006437599866022356,-0.003230662759096594
1772699651514096600,1.2510966796875,0.08893559003770352,-0.0050652703332016245,-0.006965774758858605
1772699651524053800,1.2610537109375,0.07681552865505219,-0.0007111576437717303,0.004881286931023351
1772699651534010600,1.2710107421875,0.06514321103990077,-0.009369022808573208,0.002353784597266349
1772699651543967700,1.2809677734375,0.06170096163153648,-0.012049471231317147,-0.007090825910633429
1772699651553924900,1.2909248046875,0.07442074247300624,-0.0030426282320637254,0.008221513295106706
1772699651563881700,1.3008818359375,0.07247428458034992,0.0010839136460330336,0.016514208113303175
1772699651573838600,1.310838623046875,0.08369768938422202,-0.0057305704080965365,0.0017556879858428146
1772699651583795700,1.320795654296875,0.05945698209702968,0.004194063289510086,-0.01143146263055969
1772699651593752600,1.330752685546875,0.06723930653631686,0.004010295087285339,0.011428081080096308
1772699651603709700,1.340709716796875,0.08429799336493014,0.0002707751988200471,0.016015171408338937
1772699651613667800,1.350667724609375,0.07935995244085789,0.007143469413323327,0.011679380968533222
1772699651623624700,1.360624755859375,0.07412146726548671,-0.006225057660462334,0.016056191830249734
1772699651633581600,1.37058154296875,0.07621639371812343,0.00491171003957279,0.009641567556082736
1772699651643538700,1.38053857421875,0.09297580533921718,-0.00584836070202291,0.013914766204630722
1772699651653495800,1.390495849609375,0.06649111851751804,-0.007098529726476408,0.00772340988437063
1772699651663452700,1.40045263671875,0.07786416092514992,-0.007260369224683381,-0.009648001863446552
1772699651673409800,1.410409912109375,0.06529518673121928,-0.0019681308683473617,0.001404852696089074
1772699651683366700,1.42036669921875,0.06798866359889506,0.006126405891845934,-0.0050705230386985925
1772699651693323500,1.430323486328125,0.06245207225978374,0.005101318894117139,-0.011186702080763644
1772699651703279900,1.44027978515625,0.07172960369288921,0.004411190338642336,-0.007158193770886282
1772699651713236700,1.45023681640625,0.08474865974187851,0.002217950044106692,-0.001827946079522371
1772699651723193900,1.46019384765625,0.07547171283066273,-0.01099578832676634,0.004119455121006467
1772699651733151000,1.47015087890625,0.07951192813217639,-0.005637284367764369,0.019836990152241194
1772699651743107800,1.48010791015625,0.05826397292017936,0.008362608545273542,0.013018073093233396
1772699651753065000,1.49006494140625,0.06499766508936881,0.01701019891123287,0.0005255222822685027
1772699651763021800,1.500021728515625,0.056018824341893196,-0.00663460657573305,0.001062381092592841
1772699651772978700,1.509978759765625,0.08280395541489124,0.010846031991997733,0.0026537887446815146
1772699651782935800,1.519935791015625,0.08325228370428085,0.008267628304776736,0.0036283676854131043
1772699651792893000,1.529892822265625,0.07891220867335796,0.011963971205218695,-0.003559945516634616
1772699651802850000,1.53985009765625,0.059010407373309134,-0.004613453178782947,-0.008647731929854489
1772699651812807000,1.549806884765625,0.0591600449770689,-0.007722333313780836,-0.00762800723547698
1772699651822764000,1.559763916015625,0.07786532996892928,-0.010355508528696373,0.0014107093314290977
1772699651832721000,1.569720947265625,0.07711655742824078,0.0010098346296697855,0.015384348991781007
1772699651842677800,1.579677734375,0.0673906977057457,-0.005700179836410097,0.009865716859401436
1772699651852635000,1.589634765625,0.06963526176214217,-0.00763994769337587,-0.01353496625694097
1772699651862592000,1.599592041015625,0.0477881716132164,-0.008815284216217696,-0.008822550211465567
1772699651872548900,1.609548828125,0.06454641419053077,0.004272051296010613,-0.0022138543951237804
1772699651882506000,1.619506103515625,0.08519640350937843,-0.006376882654731161,-0.003936127593487618
1772699651892462800,1.629462890625,0.06634206543564795,-0.0022772424832917747,0.005034291243870393
1772699651902419700,1.639419677734375,0.07607026324570179,-0.0046274497380945825,0.007909952282282756
1772699651912376800,1.649376953125,0.07621931632757187,0.0073534223695751275,-0.004264765892809373
1772699651922334000,1.659333984375,0.0669417848944664,-0.01163964832141064,-0.006856941235411795
1772699651932290800,1.669290771484375,0.057065118524432176,0.00042777869170531626,-0.015431791162968146
1772699651942248000,1.679248046875,0.07606909420192241,0.0002558561909012496,0.0064028499255160565
1772699651952205000,1.689205078125,0.07382453014552592,-0.005776103749987669,0.00357250931232993
1772699651962161700,1.69916162109375,0.09058394176661967,-0.016018594057997687,-0.00449139427675982
1772699651972119800,1.709119873046875,0.07277648239731788,0.00717597887685988,-0.005006171973550226
1772699651982077000,1.719076904296875,0.0682879388064146,0.019003733648895287,0.004434554089565062
1772699651992034000,1.729033935546875,0.0726274293154478,-0.0013737269054632632,0.002674676269083284
1772699652001991000,1.738990966796875,0.06409867042303084,0.003159345380333252,0.00916323342914111
1772699652011947800,1.74894775390625,0.04973346046209335,0.0038540953119983895,-0.010294291277194861
1772699652021905000,1.75890478515625,0.06888707374334335,-0.0016082800134317949,0.0018259607600572053
1772699652031861800,1.76886181640625,0.06933657107651234,0.006004514811537228,-0.00634115889162349
1772699652041819000,1.77881884765625,0.07008534361720084,-0.014526944427867419,0.019597174063976854
1772699652051776000,1.78877587890625,0.08340309035181999,0.0022352299724705516,-0.0105680438843905
1772699652061733000,1.798733154296875,0.07143091300725936,0.0067830660025589165,0.006131983395150746
1772699652071689700,1.808689697265625,0.08504793494939804,0.00392314652679488,0.021961622189974876
1772699652081646800,1.818646728515625,0.06694236941635608,0.012915097917593083,-0.0008197354388918028
1772699652091604000,1.82860400390625,0.07592004112005234,0.010448429242847487,0.0040112084027379745
1772699652101560800,1.838560791015625,0.06065700553655624,0.015166374842566437,0.00048223626721301114
1772699652111518000,1.84851806640625,0.06978489936590195,0.005171415855106897,0.002185401764663402
1772699652121475000,1.85847509765625,0.09208207136988639,0.01239729828829877,-0.001435060604684986
1772699652131432000,1.868431884765625,0.08070961348414421,0.009899069998087361,-0.00448797676450049
1772699652141388800,1.878388916015625,0.06993570601344108,-0.006822133071045391,-0.0076231718009774335
1772699652151346000,1.888345947265625,0.08011164759099483,-0.008816923617455176,-0.00787072823770286
1772699652161302800,1.898302734375,0.07502338454127311,-0.005143418169906363,0.013051603186788269
1772699652171260000,1.908260009765625,0.07621990084946155,-0.004333503726241178,0.012764910041273106
