time,seconds_elapsed,z,y,x
1772698666718874600,0.07087451171875,0.0760258532818174,-0.31581893056333066,-0.00179188838545233
1772698666728831700,0.080831787109375,-0.05529810428533237,-0.3964923036903143,0.11249123767018318
1772698666738788600,0.09078857421875,-0.15026304218173026,-0.3807622351169586,0.22058033139128236
1772698666748745700,0.100745849609375,-0.12211597510576247,-0.2622153506696224,0.22214126056507227
1772698666758702800,0.110702880859375,-0.056232759353518486,-0.08023731979727744,0.22140118278749285
1772698666768659700,0.12065966796875,-0.07531915261745452,0.0389911171734333,0.30299181688986715
1772698666778616600,0.130616455078125,-0.0989835213214159,0.05750526350736618,0.26737255076970906
1772698666788573700,0.14057373046875,-0.15803718331456185,-0.014917583146691322,0.18302286375015972
1772698666798530600,0.150530517578125,-0.19540566772222517,-0.08259703466594219,0.15590678368974475
1772698666808487700,0.16048779296875,-0.2339694993942976,-0.16016016681790352,0.132999188169837
1772698666818444800,0.17044482421875,-0.2541442724168301,-0.20974457419812678,0.04888732849415391
1772698666828401700,0.180401611328125,-0.23992985083712262,-0.19396482126414774,-0.02310470726089552
1772698666838358500,0.190358642578125,-0.21815116801559925,-0.21206863323152064,-0.01747764289304614
1772698666848315600,0.200315673828125,-0.18564764102948828,-0.21398118885457515,0.041485454739816484
1772698666858272800,0.210272705078125,-0.13049274004055186,-0.24585633654296396,0.0013919840813614427
1772698666868229600,0.220229736328125,-0.0930552820499055,-0.2749678647369146,-0.03439631846277043
1772698666878186800,0.230186767578125,-0.04586507632983848,-0.09753507607877254,-0.0029732345239724964
1772698666888144000,0.240143798828125,0.03827449333667755,0.044324879416823386,-0.009174783444683999
1772698666898100700,0.250100830078125,0.04440265736076981,0.18595687137544153,-0.0018043505748035385
1772698666908056800,0.260056884765625,0.014454678342677652,0.24256138665080068,0.1311872159775812
1772698666918013700,0.270013671875,0.08711191827449948,0.08698328692615032,0.03733656403259374
1772698666927970600,0.279970458984375,0.04626259688059799,-0.017487725895643232,-0.038260976267978544
1772698666937927700,0.289927734375,0.0338619649908971,0.08219371456205844,0.06853990884006489
1772698666947884800,0.299884765625,0.08870762650072574,0.1073006832897663,-0.11631550866607576
1772698666957841700,0.309841552734375,0.18127952721416948,0.06332125630974769,-0.12768858760632573
1772698666967798800,0.319798828125,0.11489889246695674,0.08420563890635967,0.02785127616690006
1772698666977756000,0.329755859375,-0.02961830867230892,0.15157178669273852,0.26628084654286505
1772698666987712500,0.33971240234375,0.004264680840307847,0.15604104106128214,0.34212044283784926
1772698666997669600,0.349669677734375,-0.03197451640963554,0.11812310607731341,0.30640113214300946
1772698667007626800,0.359626708984375,-0.002826743291947059,0.09903437472581862,0.2514352326538414
1772698667017583600,0.36958349609375,-0.0015448959210189058,0.10792027649283409,0.13580681120278312
1772698667027540700,0.379540771484375,0.01421323883619625,0.161093648275733,0.12231324211037717
1772698667037497900,0.389497802734375,0.052747259891894646,0.1096668278992176,0.1177649220230989
1772698667047454700,0.399454833984375,-0.10275485655367374,0.01379179398715496,0.2148637438427657
1772698667057411600,0.40941162109375,-0.12300912455320358,-0.061726096072793,0.38647973598092794
1772698667067368700,0.41936865234375,-0.22863573715090751,-0.06733107647299766,0.5685255713924765
1772698667077325600,0.42932568359375,-0.21265490868687628,-0.06614274347126484,0.5808674222996458
1772698667087282700,0.43928271484375,-0.12788871328830717,-0.16993454185724258,0.3873237125243991
1772698667097239800,0.44923974609375,0.00021568857729434965,-0.21668284902870655,0.13230231934632175
1772698667107196700,0.45919677734375,0.1359492701470852,-0.13026011859476566,-0.05004426171062514
1772698667117153500,0.469153564453125,0.2186182010054588,-0.018724574214220045,-0.16269315589424221
1772698667127110700,0.479110595703125,0.19449147548675536,0.09262801481485367,-0.2013175951797515
1772698667137067800,0.48906787109375,0.08345219019055367,0.18643617932498455,-0.08804627651516347
1772698667147024600,0.499024658203125,-0.0328302564561367,0.2677782454937696,0.1156668811647687
1772698667156981800,0.508981689453125,-0.09117956957221031,0.23894611876308916,0.3173563692636788
1772698667166939000,0.51893896484375,-0.18751929838657377,-0.05117255335450172,0.42820583107620475
1772698667176895700,0.528895751953125,-0.1577121891438961,-0.27615795130431653,0.33289884284306315
1772698667186852600,0.5388525390625,-0.07035071198854129,-0.34003158079981805,0.12192170377583242
1772698667196808700,0.54880859375,-0.05627309593048412,-0.26179040325582026,0.03561911998968571
1772698667206765600,0.558765625,0.003324760508537292,-0.05509177262485027,0.007026327573368326
1772698667216722700,0.56872265625,0.13337971192002296,0.034756256082653994,-0.17393807841017841
1772698667226679600,0.578679443359375,0.22800211542248724,-0.32226211535334587,-0.4610940647972747
1772698667236636700,0.58863671875,0.30478607989549633,-0.6922551191747188,-0.3629558351935819
1772698667246593800,0.59859375,0.15105915186232885,-0.5670306566596031,0.03567045973456697
1772698667256551000,0.608551025390625,-0.048552735378080976,0.062165656533837314,0.4492714885238558
1772698667266507500,0.618507568359375,-0.18722820648550986,0.7859580697447061,0.6431910093415528
1772698667276464600,0.628464599609375,-0.32620880715250966,0.8474795831561088,0.5802972211962566
1772698667286421800,0.638421875,-0.3202829242348671,0.46460313236415385,0.4502846110891551
1772698667296378600,0.648378662109375,-0.3260334505856037,0.2519944009065628,0.4654012604719028
1772698667306335700,0.658335693359375,-0.37698973084092136,0.07852467066049576,0.4240142976704985
1772698667316292900,0.66829296875,-0.06440613350358326,0.2366267359048128,0.170517967768386
1772698667326249500,0.67824951171875,0.22517887469530104,0.7721662757575511,0.12324161813482641
1772698667336206600,0.68820654296875,0.24108605340123176,1.1789274600058792,0.430927876451239
1772698667346163700,0.698163818359375,0.3062567369699478,1.3739695551127196,0.7110421641658992
1772698667356120600,0.70812060546875,0.43146717095971104,1.343055945932865,0.7444589152731
1772698667366077700,0.71807763671875,0.4107598984956741,0.8561977271407842,0.6655958064384758
1772698667376034800,0.728034912109375,0.1735270133912563,0.4986421800881624,0.4455978049797937
1772698667385991700,0.73799169921875,-0.3814934720009565,1.6341344029933214,1.1668674582473932
1772698667395948500,0.747948486328125,-0.35646073755323887,2.7928905971080065,2.2294930362537504
1772698667405905700,0.75790576171875,3.925159181791544,1.0464812295436858,2.3132819110527634
1772698667415862800,0.76786279296875,-1.1201420935600996,1.3152929097384214,0.09186815462457015
1772698667425819600,0.777819580078125,-4.123865644624829,1.1120704307854175,0.3720825234465301
1772698667435776800,0.78777685546875,-1.528393224105239,0.22863456810712812,0.6524605766639113
1772698667445734000,0.79773388671875,-0.12440613186955451,0.13781857115030288,0.06976431323559955
1772698667455690500,0.8076904296875,0.6450047077000141,0.5434358460605144,-0.2880549993197433
1772698667465647600,0.817647705078125,0.9008569530785083,1.01458211645782,-0.7868068685937673
1772698667475604700,0.827604736328125,1.0107786325216293,1.3807114305883645,-1.3953466896623372
1772698667485561600,0.8375615234375,0.9697253221213817,1.644800758436322,-1.5424435228981077
1772698667495517700,0.847517578125,0.9775918177127838,1.8191916951805351,-1.3440196763984857
1772698667505474600,0.857474609375,0.9615431847095489,1.7639397635579108,-0.9535138997718692
1772698667515431700,0.867431640625,0.5095739084690809,1.5279928266108036,-0.433852604791522
1772698667525388800,0.877388916015625,-0.26422435240447517,1.2153531106054782,0.040434137322288004
1772698667535346000,0.887345947265625,-0.9357809669435023,1.1146668770194053,0.2895788478861563
1772698667545302500,0.897302490234375,-1.4812351670891046,1.089713637548685,0.30764081173948943
1772698667555259600,0.907259765625,-1.9373101250827311,1.134980766251683,0.03406915060132742
1772698667565216800,0.917216796875,-2.025549549549818,1.497064604383707,-0.21369564991146325
1772698667575173600,0.927173583984375,-1.5631763681948183,2.0343699848651884,-0.2872215441702865
1772698667585130800,0.937130859375,-0.6756172881066799,2.567313663005829,-0.30985742834303526
